timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526667435.15597606,26571867,0.0,0.91,0.0,7677.91113281,0.0,0.16,354.87,354.87,0.0,0.0
1526667435.25593615,26671827,0.0,0.91,0.0,7728.16894531,0.0,0.16,354.8,354.8,0.0,0.0
1526667435.35589600,26771787,0.0,0.89,0.0,7755.76904297,0.0,0.15,354.75,354.75,0.0,0.0
1526667435.45585608,26871747,0.0,0.85,0.0,7737.24121094,0.0,0.15,354.7,354.7,0.0,0.0
1526667435.55581617,26971707,0.0,0.81,0.0,7677.47167969,0.0,0.18,354.65,354.65,0.0,0.0
1526667435.65577602,27071667,0.0,0.77,0.0,7589.72949219,0.0,0.21,354.6,354.6,0.0,0.0
1526667435.75573611,27171627,0.0,0.75,0.0,7486.42041016,0.0,0.23,354.56,354.56,0.0,0.0
1526667435.85569596,27271587,0.0,0.72,0.0,7371.51123047,0.0,0.24,354.52,354.52,0.0,0.0
1526667435.95565605,27371547,0.0,0.69,0.0,7242.03027344,0.0,0.25,354.47,354.47,0.0,0.0
1526667436.05561614,27471507,0.0,0.66,0.0,7107.43359375,0.0,0.24,354.41,354.41,0.0,0.0
1526667436.15557599,27571467,0.0,0.67,0.0,6978.78808594,0.0,0.22,354.33,354.33,0.0,0.0
1526667436.25553608,27671427,0.0,0.7,0.0,6874.41943359,0.0,0.21,354.23,354.23,0.0,0.0
1526667436.35549617,27771387,0.0,0.73,0.0,6797.23144531,0.0,0.22,354.16,354.16,0.0,0.0
1526667436.45545602,27871347,0.0,0.75,0.0,6743.43652344,0.0,0.25,354.1,354.1,0.0,0.0
1526667436.55541611,27971307,0.0,0.77,0.0,6707.19091797,0.0,0.3,354.02,354.02,0.0,0.0
1526667436.65537596,28071267,0.0,0.79,0.0,6682.79638672,0.0,0.35,353.92,353.92,0.0,0.0
1526667436.75533605,28171227,0.0,0.81,0.0,6484.67480469,0.0,0.4,353.83,353.83,0.0,0.0
1526667436.85529613,28271187,0.0,0.83,0.0,6608.6875,0.0,0.44,353.75,353.75,0.0,0.0
1526667436.95525599,28371147,0.0,0.86,0.0,6820.04150391,0.0,0.48,353.67,353.67,0.0,0.0
1526667437.05521607,28471107,0.0,0.89,0.0,7053.40625,0.0,0.52,353.57,353.57,0.0,0.0
1526667437.15517616,28571067,0.0,0.91,0.0,7270.91015625,0.0,0.56,353.47,353.47,0.0,0.0
1526667437.25596905,28671860,0.0,0.92,0.0,7443.83349609,0.0,0.59,353.34,353.34,0.0,0.0
1526667437.35592914,28771820,0.0,0.93,0.0,7592.875,0.0,0.59,353.22,353.22,0.0,0.0
1526667437.45588899,28871780,0.0,0.94,0.0,7727.22802734,0.0,0.59,353.11,353.11,0.0,0.0
