timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526670304.45670605,29173326,0.0,1.04,0.0,9460.61035156,0.0,0.4,355.29,355.29,0.0,0.0
1526670304.55749893,29274119,0.0,1.04,0.0,9573.32421875,0.0,0.42,353.18,353.18,0.0,0.0
1526670304.65745902,29374079,0.0,1.06,0.0,9683.2109375,0.0,0.42,353.08,353.08,0.0,0.0
1526670304.75741911,29474039,0.0,1.09,0.0,9824.50097656,0.0,0.43,353.01,353.01,0.0,0.0
1526670304.85737896,29573999,0.0,1.13,0.0,9994.05371094,0.0,0.42,352.95,352.95,0.0,0.0
1526670304.95733905,29673959,0.0,1.17,0.0,10193.6035156,0.0,0.41,352.9,352.9,0.0,0.0
1526670305.05729914,29773919,0.0,1.2,0.0,10416.921875,0.0,0.41,352.82,352.82,0.0,0.0
1526670305.15725899,29873879,0.0,1.22,0.0,10649.6240234,0.0,0.42,352.73,352.73,0.0,0.0
1526670305.25721908,29973839,0.0,1.24,0.0,10887.0390625,0.0,0.43,352.63,352.63,0.0,0.0
1526670305.35717893,30073799,0.0,1.25,0.0,11121.4658203,0.0,0.43,352.53,352.53,0.0,0.0
1526670305.45713902,30173759,0.0,1.28,0.0,11354.2519531,0.0,0.44,352.44,352.44,0.0,0.0
1526670305.55709910,30273719,0.0,1.3,0.0,11596.0615234,0.0,0.42,352.35,352.35,0.0,0.0
1526670305.65705895,30373679,0.0,1.31,0.0,11836.6191406,0.0,0.42,352.28,352.28,0.0,0.0
1526670305.75701904,30473639,0.0,1.3,0.0,12053.0771484,0.0,0.4,352.22,352.22,0.0,0.0
1526670305.85697913,30573599,0.0,1.31,0.0,12248.5849609,0.0,0.38,352.15,352.15,0.0,0.0
1526670305.95693898,30673559,0.0,1.32,0.0,17424.0,0.0,0.37,352.08,352.08,0.0,0.0
1526670306.05689907,30773519,0.0,1.33,0.0,17669.609375,0.0,0.37,352.03,352.03,0.0,0.0
1526670306.15685892,30873479,0.0,1.34,0.0,17715.4453125,0.0,0.37,352.0,352.0,0.0,0.0
1526670306.25681901,30973439,0.0,1.34,0.0,17794.9667969,0.0,0.38,351.99,351.99,0.0,0.0
1526670306.35677910,31073399,0.0,1.35,0.0,17861.7089844,0.0,0.41,351.99,351.99,0.0,0.0
1526670306.45673895,31173359,0.0,1.35,0.0,17934.0058594,0.0,0.42,351.98,351.98,0.0,0.0
1526670306.55753207,31274152,0.0,1.37,0.0,18027.3320312,0.0,0.41,351.99,351.99,0.0,0.0
1526670306.65749192,31374112,0.0,1.37,0.0,18122.2207031,0.0,0.42,352.0,352.0,0.0,0.0
1526670306.75745201,31474072,0.0,1.37,0.0,18202.8164062,0.0,0.41,352.06,352.06,0.0,0.0
1526670306.85741210,31574032,0.0,1.36,0.0,18256.4765625,0.0,0.38,352.14,352.14,0.0,0.0
1526670306.95737195,31673992,0.0,1.34,0.0,18252.0351562,0.0,0.34,352.21,352.21,0.0,0.0
1526670307.05733204,31773952,0.0,1.33,0.0,18219.1289062,0.0,0.32,352.29,352.29,0.0,0.0
1526670307.15729213,31873912,0.0,1.3,0.0,18149.2617188,0.0,0.32,352.37,352.37,0.0,0.0
1526670307.25725198,31973872,0.0,1.25,0.0,18001.1679688,0.0,0.33,352.46,352.46,0.0,0.0
1526670307.35721207,32073832,0.0,1.2,0.0,17783.84375,0.0,0.33,352.54,352.54,0.0,0.0
1526670307.45717192,32173792,0.0,1.2,0.0,17558.6289062,0.0,0.34,352.63,352.63,0.0,0.0
1526670307.55713201,32273752,0.0,1.19,0.0,17353.3203125,0.0,0.33,352.75,352.75,0.0,0.0
1526670307.65709209,32373712,0.0,1.17,0.0,17151.2167969,0.0,0.34,352.87,352.87,0.0,0.0
1526670307.75705194,32473672,0.0,1.15,0.0,16943.6679688,0.0,0.31,353.0,353.0,0.0,0.0
1526670307.85701203,32573632,0.0,1.15,0.0,16748.2050781,0.0,0.3,353.12,353.12,0.0,0.0
1526670307.95697212,32673592,0.0,1.15,0.0,16572.265625,0.0,0.28,353.22,353.22,0.0,0.0
1526670308.05693197,32773552,0.0,1.16,0.0,16413.3359375,0.0,0.27,353.33,353.33,0.0,0.0
1526670308.15689206,32873512,0.0,1.18,0.0,16286.4873047,0.0,0.27,353.44,353.44,0.0,0.0
1526670308.25685215,32973472,0.0,1.22,0.0,16204.8818359,0.0,0.25,353.55,353.55,0.0,0.0
1526670308.35681200,33073432,0.0,1.24,0.0,16158.0751953,0.0,0.24,353.66,353.66,0.0,0.0
1526670308.45677209,33173392,0.0,1.25,0.0,16128.5644531,0.0,0.22,353.75,353.75,0.0,0.0
1526670308.55673194,33273352,0.0,1.25,0.0,15625.0,0.0,0.21,353.83,353.83,0.0,0.0
1526670308.65752506,33374145,0.0,1.25,0.0,15625.0,0.0,0.21,353.93,353.93,0.0,0.0
1526670308.75748491,33474105,0.0,1.25,0.0,15625.0,0.0,0.2,354.06,354.06,0.0,0.0
1526670308.85744500,33574065,0.0,1.22,0.0,15503.9501953,0.0,0.19,354.19,354.19,0.0,0.0
1526670308.95740509,33674025,0.0,1.19,0.0,15277.8134766,0.0,0.16,354.33,354.33,0.0,0.0
1526670309.05736494,33773985,0.0,1.17,0.0,15019.0195312,0.0,0.13,354.47,354.47,0.0,0.0
1526670309.15732503,33873945,0.0,1.17,0.0,14782.8007812,0.0,0.11,354.61,354.61,0.0,0.0
1526670309.25728512,33973905,0.0,1.17,0.0,14627.0996094,0.0,0.07,354.75,354.75,0.0,0.0
1526670309.35724497,34073865,0.0,1.14,0.0,14469.7041016,0.0,0.02,354.89,354.89,0.0,0.0
1526670309.45720506,34173825,0.04,1.07,0.0,14261.3320312,-0.07,-0.04,354.98,355.01,0.0,0.0
1526670309.55716515,34273785,-0.13,0.75,0.0,13674.5986328,-0.05,-0.16,354.98,355.12,0.0,0.0
1526670309.65712500,34373745,-0.31,0.43,-0.06,12780.8945312,-0.04,-0.23,354.98,355.18,0.0,0.01
1526670309.75708508,34473705,-0.41,0.17,-0.14,11848.9775391,-0.03,-0.25,354.98,355.2,0.0,0.01
1526670309.85704494,34573665,-0.49,-0.03,-0.25,10991.3388672,-0.02,-0.26,354.98,355.17,0.0,0.01
1526670309.95700502,34673625,-0.54,-0.18,-0.35,10235.6494141,-0.01,-0.24,354.98,355.13,0.0,0.0
1526670310.05696511,34773585,-0.54,-0.32,-0.45,9571.00878906,-0.01,-0.22,354.98,355.06,0.0,0.0
