timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526668579.36897588,29371580,0.0,1.05,0.0,9648.41699219,0.0,0.43,353.23,353.23,0.0,0.0
1526668579.46893597,29471540,0.0,1.08,0.0,9768.70507812,0.0,0.43,353.17,353.17,0.0,0.0
1526668579.56889606,29571500,0.0,1.11,0.0,9913.59375,0.0,0.42,353.12,353.12,0.0,0.0
1526668579.66885591,29671460,0.0,1.14,0.0,10086.8330078,0.0,0.41,353.07,353.07,0.0,0.0
1526668579.76881599,29771420,0.0,1.17,0.0,10285.7480469,0.0,0.41,353.0,353.0,0.0,0.0
1526668579.86877608,29871380,0.0,1.2,0.0,10494.8115234,0.0,0.42,352.91,352.91,0.0,0.0
1526668579.96873593,29971340,0.0,1.22,0.0,10711.4697266,0.0,0.43,352.83,352.83,0.0,0.0
1526668580.06869602,30071300,0.0,1.23,0.0,10926.5273438,0.0,0.44,352.74,352.74,0.0,0.0
1526668580.16865611,30171260,0.0,1.26,0.0,11140.8144531,0.0,0.44,352.65,352.65,0.0,0.0
1526668580.26861596,30271220,0.0,1.28,0.0,11366.703125,0.0,0.43,352.57,352.57,0.0,0.0
1526668580.36857605,30371180,0.0,1.29,0.0,11594.0654297,0.0,0.42,352.51,352.51,0.0,0.0
1526668580.46853590,30471140,0.0,1.28,0.0,11798.4648438,0.0,0.4,352.44,352.44,0.0,0.0
1526668580.56849599,30571100,0.0,1.29,0.0,11982.9140625,0.0,0.38,352.38,352.38,0.0,0.0
1526668580.66845608,30671060,0.0,1.3,0.0,12169.0439453,0.0,0.37,352.32,352.32,0.0,0.0
1526668580.76841593,30771020,0.0,1.31,0.0,17141.4257812,0.0,0.37,352.28,352.28,0.0,0.0
1526668580.86837602,30870980,0.0,1.32,0.0,17226.8242188,0.0,0.37,352.25,352.25,0.0,0.0
1526668580.96833611,30970940,0.0,1.32,0.0,17292.5507812,0.0,0.38,352.25,352.25,0.0,0.0
1526668581.06829596,31070900,0.0,1.33,0.0,17353.5683594,0.0,0.41,352.25,352.25,0.0,0.0
1526668581.16825604,31170860,0.0,1.33,0.0,17420.6542969,0.0,0.42,352.25,352.25,0.0,0.0
1526668581.26821589,31270820,0.0,1.35,0.0,17515.5175781,0.0,0.41,352.26,352.26,0.0,0.0
1526668581.36817598,31370780,0.0,1.35,0.0,17616.8710938,0.0,0.42,352.28,352.28,0.0,0.07
1526668581.46896911,31471573,0.0,1.35,0.0,17692.8867188,0.0,0.41,352.35,352.35,0.0,0.08
1526668581.56892896,31571533,0.0,1.34,0.0,17747.5273438,0.0,0.38,352.43,352.43,0.0,0.0
1526668581.66888905,31671493,0.0,1.33,0.0,17751.6875,0.0,0.35,352.51,352.51,0.0,0.0
1526668581.76884890,31771453,0.0,1.32,0.0,17723.7050781,0.0,0.32,352.59,352.59,0.0,0.0
1526668581.86880898,31871413,0.0,1.28,0.0,17660.5664062,0.0,0.32,352.67,352.67,0.0,0.0
1526668581.96876907,31971373,0.0,1.23,0.0,17520.078125,0.0,0.33,352.77,352.77,0.0,0.0
1526668582.06872892,32071333,0.0,1.19,0.0,17309.3945312,0.0,0.33,352.86,352.86,0.0,0.0
1526668582.16868901,32171293,0.0,1.18,0.0,17084.4921875,0.0,0.34,352.95,352.95,0.0,0.0
1526668582.26864910,32271253,0.0,1.17,0.0,16882.921875,0.0,0.33,353.07,353.07,0.0,0.0
1526668582.36860895,32371213,0.0,1.15,0.0,16685.8007812,0.0,0.34,353.2,353.2,0.0,0.0
1526668582.46856904,32471173,0.0,1.13,0.0,16482.4257812,0.0,0.31,353.33,353.33,0.0,0.0
1526668582.56852889,32571133,0.0,1.13,0.0,16286.9814453,0.0,0.3,353.46,353.46,0.0,0.0
1526668582.66848898,32671093,0.0,1.13,0.0,16111.0820312,0.0,0.28,353.56,353.56,0.0,0.0
1526668582.76844907,32771053,0.0,1.14,0.0,15954.3681641,0.0,0.27,353.67,353.67,0.0,0.0
1526668582.86840892,32871013,0.0,1.16,0.0,15827.984375,0.0,0.27,353.79,353.79,0.0,0.0
1526668582.96836901,32970973,0.0,1.2,0.0,15747.0644531,0.0,0.25,353.9,353.9,0.0,0.0
1526668583.06832910,33070933,0.0,1.22,0.0,15700.7480469,0.0,0.24,354.02,354.02,0.0,0.0
1526668583.16828895,33170893,0.0,1.23,0.0,15672.7333984,0.0,0.22,354.11,354.11,0.0,0.0
1526668583.26824903,33270853,0.0,1.23,0.0,15651.8203125,0.0,0.2,354.19,354.19,0.0,0.0
1526668583.36820889,33370813,0.0,1.23,0.0,15320.4248047,0.0,0.21,354.29,354.29,0.0,0.0
1526668583.46816897,33470773,0.0,1.23,0.0,15224.7128906,0.0,0.2,354.42,354.42,0.0,0.07
1526668583.56896210,33571566,0.0,1.21,0.0,15119.4746094,0.0,0.19,354.56,354.56,0.0,0.08
1526668583.66892195,33671526,0.0,1.18,0.0,14902.4501953,0.0,0.16,354.7,354.7,0.0,0.0
1526668583.76888204,33771486,0.0,1.16,0.0,14644.625,0.0,0.13,354.85,354.85,0.0,0.0
1526668583.86884189,33871446,0.0,1.15,0.0,14416.6835938,0.0,0.11,354.99,354.99,0.0,0.0
1526668583.96880198,33971406,0.0,1.15,0.0,14246.4423828,0.0,0.07,355.14,355.14,0.0,0.0
1526668584.06876206,34071366,0.0,1.13,0.0,14092.3466797,0.0,0.02,355.28,355.28,0.0,0.0
