timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526667209.67770600,29573166,0.0,1.09,0.0,9870.68261719,0.0,0.43,355.19,355.19,0.0,0.0
1526667209.77849913,29673959,0.0,1.11,0.0,10005.3710938,0.0,0.43,353.11,353.11,0.0,0.0
1526667209.87845922,29773919,0.0,1.13,0.0,10150.8867188,0.0,0.43,353.03,353.03,0.0,0.0
1526667209.97841907,29873879,0.0,1.14,0.0,10302.1181641,0.0,0.44,352.93,352.93,0.0,0.0
1526667210.07837915,29973839,0.0,1.16,0.0,10457.8896484,0.0,0.45,352.83,352.83,0.0,0.0
1526667210.17833900,30073799,0.0,1.17,0.0,10610.5166016,0.0,0.46,352.73,352.73,0.0,0.0
1526667210.27829909,30173759,0.0,1.2,0.0,10767.5888672,0.0,0.46,352.62,352.62,0.0,0.0
1526667210.37825918,30273719,0.0,1.22,0.0,10938.8066406,0.0,0.45,352.54,352.54,0.0,0.0
1526667210.47821903,30373679,0.0,1.22,0.0,11110.1513672,0.0,0.45,352.46,352.46,0.0,0.0
1526667210.57817912,30473639,0.0,1.22,0.0,11267.2314453,0.0,0.43,352.39,352.39,0.0,0.0
1526667210.67813921,30573599,0.0,1.22,0.0,11411.7568359,0.0,0.41,352.31,352.31,0.0,0.0
1526667210.77809906,30673559,0.0,1.24,0.0,15376.0,0.0,0.4,352.24,352.24,0.0,0.0
1526667210.87805915,30773519,0.0,1.25,0.0,15485.3173828,0.0,0.4,352.19,352.19,0.0,0.0
1526667210.97801900,30873479,0.0,1.26,0.0,15557.3955078,0.0,0.4,352.15,352.15,0.0,0.0
1526667211.07797909,30973439,0.0,1.26,0.0,15662.71875,0.0,0.42,352.14,352.14,0.0,0.0
1526667211.17793918,31073399,0.0,1.27,0.0,15736.1367188,0.0,0.44,352.13,352.13,0.0,0.0
1526667211.27789903,31173359,0.0,1.27,0.0,15814.3183594,0.0,0.45,352.11,352.11,0.0,0.0
1526667211.37785912,31273319,0.0,1.29,0.0,15915.3027344,0.0,0.44,352.12,352.12,0.0,0.0
1526667211.47781920,31373279,0.0,1.29,0.0,16018.6054688,0.0,0.45,352.13,352.13,0.0,0.07
1526667211.57777905,31473239,0.0,1.29,0.0,16096.1621094,0.0,0.44,352.19,352.19,0.0,0.08
1526667211.67773914,31573199,0.0,1.28,0.0,16153.6845703,0.0,0.41,352.27,352.27,0.0,0.08
1526667211.77853203,31673992,0.0,1.27,0.0,16164.5761719,0.0,0.38,352.33,352.33,0.0,0.06
1526667211.87849212,31773952,0.0,1.26,0.0,16147.0068359,0.0,0.36,352.41,352.41,0.0,0.0
1526667211.97845221,31873912,0.0,1.23,0.0,16096.4199219,0.0,0.36,352.49,352.49,0.0,0.0
1526667212.07841206,31973872,0.0,1.18,0.0,15970.0302734,0.0,0.37,352.58,352.58,0.0,0.0
1526667212.17837214,32073832,0.0,1.13,0.0,15776.9052734,0.0,0.37,352.66,352.66,0.0,0.0
1526667212.27833200,32173792,0.0,1.13,0.0,15576.7119141,0.0,0.37,352.74,352.74,0.0,0.0
1526667212.37829208,32273752,0.0,1.12,0.0,15391.3242188,0.0,0.37,352.85,352.85,0.0,0.0
1526667212.47825217,32373712,0.0,1.1,0.0,15210.3476562,0.0,0.37,352.98,352.98,0.0,0.0
1526667212.57821202,32473672,0.0,1.08,0.0,15023.2519531,0.0,0.35,353.1,353.1,0.0,0.0
1526667212.67817211,32573632,0.0,1.08,0.0,14846.6816406,0.0,0.34,353.22,353.22,0.0,0.0
1526667212.77813220,32673592,0.0,1.08,0.0,14687.7460938,0.0,0.32,353.32,353.32,0.0,0.0
1526667212.87809205,32773552,0.0,1.09,0.0,14544.4462891,0.0,0.3,353.43,353.43,0.0,0.0
1526667212.97805214,32873512,0.0,1.11,0.0,14430.4960938,0.0,0.31,353.53,353.53,0.0,0.0
1526667213.07801223,32973472,0.0,1.15,0.0,14358.6474609,0.0,0.29,353.64,353.64,0.0,0.0
1526667213.17797208,33073432,0.0,1.17,0.0,14319.1679688,0.0,0.27,353.75,353.75,0.0,0.0
1526667213.27793217,33173392,0.0,1.18,0.0,14295.3945312,0.0,0.25,353.84,353.84,0.0,0.0
1526667213.37789202,33273352,0.0,1.18,0.0,13924.0,0.0,0.24,353.92,353.92,0.0,0.0
1526667213.47785211,33373312,0.0,1.18,0.0,13924.0,0.0,0.24,354.02,354.02,0.0,0.0
1526667213.57781219,33473272,0.0,1.17,0.0,13918.1972656,0.0,0.24,354.14,354.14,0.0,0.07
1526667213.67777205,33573232,0.0,1.15,0.0,13813.5615234,0.0,0.22,354.28,354.28,0.0,0.07
1526667213.77773213,33673192,0.0,1.12,0.0,13613.484375,0.0,0.19,354.41,354.41,0.0,0.07
1526667213.87852502,33773985,0.0,1.11,0.0,13381.7910156,0.0,0.17,354.56,354.56,0.0,0.06
1526667213.97848511,33873945,0.0,1.1,0.0,13175.4648438,0.0,0.15,354.7,354.7,0.0,0.01
1526667214.07844520,33973905,0.0,1.1,0.0,13022.3740234,0.0,0.11,354.84,354.84,0.0,0.0
1526667214.17840505,34073865,0.0,1.08,0.0,12878.8632812,0.0,0.06,354.97,354.97,0.0,0.0
1526667214.27836514,34173825,0.0,1.03,0.0,12694.1103516,0.0,0.0,355.09,355.09,0.0,0.0
1526667214.37832522,34273785,0.0,1.01,0.0,12464.7177734,0.0,-0.03,355.23,355.23,0.0,0.0
1526667214.47828507,34373745,0.0,0.99,0.0,12233.9589844,0.0,-0.07,355.37,355.37,0.0,0.0
1526667214.57824516,34473705,0.0,0.99,0.0,12031.6337891,0.0,-0.08,355.53,355.53,0.0,0.0
1526667214.67820501,34573665,-0.12,0.76,0.0,11731.8232422,-0.05,-0.17,355.56,355.68,0.0,0.0
1526667214.77816510,34673625,-0.24,0.47,-0.04,11186.2246094,-0.04,-0.22,355.56,355.74,0.0,0.0
1526667214.87812519,34773585,-0.35,0.21,-0.11,10559.4121094,-0.04,-0.25,355.56,355.73,0.0,0.0
1526667214.97808504,34873545,-0.41,0.02,-0.2,9944.87792969,-0.03,-0.27,355.56,355.67,0.0,0.0
1526667215.07804513,34973505,-0.49,-0.12,-0.29,9383.56835938,-0.04,-0.27,355.56,355.59,0.0,0.0
1526667215.17800522,35073465,-0.53,-0.26,-0.38,8876.41992188,-0.02,-0.25,355.56,355.5,0.0,0.0
1526667215.27796507,35173425,-0.52,-0.37,-0.46,8416.89648438,0.0,-0.25,355.56,355.41,0.0,0.0
1526667215.37792516,35273385,-0.46,-0.44,-0.51,8000.40332031,0.0,-0.22,355.56,355.31,0.0,0.0
1526667215.47788501,35373345,-0.42,-0.5,-0.52,7621.41699219,0.01,-0.16,355.56,355.26,0.0,0.0
1526667215.57784510,35473305,-0.34,-0.56,-0.51,7275.61914062,0.04,-0.09,355.56,355.3,0.0,0.0
1526667215.67780519,35573265,-0.28,-0.59,-0.46,6963.37353516,0.08,-0.02,355.56,355.38,0.0,0.07
1526667215.77776504,35673225,-0.16,-0.56,-0.39,6682.58154297,0.08,0.09,355.56,355.54,0.0,0.07
1526667215.87772512,35773185,-0.06,-0.46,-0.29,6427.14794922,0.07,0.24,355.56,355.69,0.0,0.07
1526667215.97851801,35873978,0.04,-0.35,-0.18,268.515930176,0.0,0.36,355.56,355.81,0.0,0.05
1526667216.07847810,35973938,0.13,-0.21,-0.07,241.422210693,-0.06,0.41,355.56,355.9,0.0,0.01
1526667216.17843819,36073898,0.21,-0.03,0.04,179.866500854,-0.15,0.38,355.56,355.97,0.0,0.01
1526667216.27839804,36173858,0.21,0.12,0.14,128.338256836,-0.26,0.29,355.56,356.0,0.0,0.01
1526667216.37835813,36273818,0.16,0.26,0.2,98.7741928101,-0.32,0.15,355.56,355.99,0.0,0.0
1526667216.47831821,36373778,0.07,0.37,0.22,102.381813049,-0.39,-0.06,355.56,355.93,0.0,0.0
1526667216.57827806,36473738,-0.03,0.35,0.2,123.644035339,-0.44,-0.23,355.56,355.84,0.0,0.0
1526667216.67823815,36573698,-0.16,0.26,0.13,130.623046875,-0.42,-0.3,355.56,355.71,0.0,0.0
