timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526668928.27867389,28873446,0.0,1.01,0.0,9136.97851562,0.0,0.4,355.54,355.54,0.0,0.0
1526668928.37946701,28974239,0.0,1.01,0.0,9254.875,0.0,0.4,353.48,353.48,0.0,0.0
1526668928.47942686,29074199,0.0,1.01,0.0,9349.25195312,0.0,0.39,353.4,353.4,0.0,0.0
1526668928.57938695,29174159,0.0,1.02,0.0,9440.77734375,0.0,0.41,353.31,353.31,0.0,0.0
1526668928.67934680,29274119,0.0,1.02,0.0,9520.87988281,0.0,0.43,353.2,353.2,0.0,0.0
1526668928.77930689,29374079,0.0,1.04,0.0,9601.69628906,0.0,0.44,353.08,353.08,0.0,0.0
1526668928.87926698,29474039,0.0,1.07,0.0,9716.39746094,0.0,0.45,353.0,353.0,0.0,0.0
1526668928.97922683,29573999,0.0,1.11,0.0,9859.44726562,0.0,0.44,352.93,352.93,0.0,0.0
1526668929.07918692,29673959,0.0,1.14,0.0,10032.9941406,0.0,0.44,352.86,352.86,0.0,0.0
1526668929.17914701,29773919,0.0,1.17,0.0,10230.6914062,0.0,0.44,352.77,352.77,0.0,0.0
1526668929.27910686,29873879,0.0,1.19,0.0,10437.5878906,0.0,0.45,352.67,352.67,0.0,0.0
1526668931.32745385,31922226,0.0,1.42,0.0,19582.9570312,0.0,0.48,351.64,351.64,0.0,0.0
1526668931.42741394,32022186,0.0,1.38,0.0,19581.1171875,0.0,0.49,351.67,351.67,0.0,0.0
1526668931.52737379,32122146,0.0,1.37,0.0,19527.6230469,0.0,0.5,351.68,351.68,0.0,0.0
1526668931.62733388,32222106,0.0,1.38,0.0,19494.0625,0.0,0.5,351.73,351.73,0.0,0.0
1526668931.72729397,32322066,0.0,1.38,0.0,19473.3242188,0.0,0.51,351.79,351.79,0.0,0.0
1526668931.82725382,32422026,0.0,1.37,0.0,19444.0683594,0.0,0.5,351.86,351.86,0.0,0.0
1526668931.92721391,32521986,0.0,1.37,0.0,19406.6171875,0.0,0.48,351.92,351.92,0.0,0.0
1526668932.02717400,32621946,0.0,1.39,0.0,19384.3105469,0.0,0.47,351.98,351.98,0.0,0.0
1526668932.12713385,32721906,0.0,1.39,0.0,19381.1484375,0.0,0.46,352.03,352.03,0.0,0.0
1526668932.22709394,32821866,0.0,1.42,0.0,19397.5742188,0.0,0.46,352.09,352.09,0.0,0.0
1526668932.32705379,32921826,0.0,1.46,0.0,19454.484375,0.0,0.46,352.14,352.14,0.0,0.0
1526668932.42701387,33021786,0.0,1.49,0.0,19558.640625,0.0,0.44,352.21,352.21,0.0,0.0
1526668932.52697396,33121746,0.0,1.51,0.0,19687.625,0.0,0.42,352.26,352.26,0.0,0.0
1526668932.62693381,33221706,0.0,1.53,0.0,19826.5742188,0.0,0.41,352.3,352.3,0.0,0.0
1526668932.72689390,33321666,0.0,1.54,0.0,23716.0,0.0,0.41,352.34,352.34,0.0,0.0
1526668932.82685399,33421626,0.0,1.53,0.0,23693.5371094,0.0,0.41,352.41,352.41,0.0,0.0
1526668932.92681384,33521586,0.0,1.53,0.0,23609.8769531,0.0,0.4,352.5,352.5,0.0,0.0
