timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526670428.27867389,24073700,0.0,0.81,0.0,7308.44287109,0.0,0.16,356.9,356.9,0.0,0.0
1526670428.37946701,24174493,0.0,0.82,0.0,7253.56054688,0.0,0.16,355.32,355.32,0.0,0.0
1526670428.47942686,24274453,0.0,0.82,0.0,7215.80224609,0.0,0.17,355.3,355.3,0.0,0.0
1526670428.57938695,24374413,0.0,0.83,0.0,7194.61083984,0.0,0.17,355.29,355.29,0.0,0.0
1526670428.67934704,24474373,0.0,0.82,0.0,7172.45068359,0.0,0.19,355.28,355.28,0.0,0.0
1526670428.77930689,24574333,0.0,0.8,0.0,7136.54785156,0.0,0.21,355.29,355.29,0.0,0.0
1526670428.87926698,24674293,0.0,0.79,0.0,7091.71582031,0.0,0.22,355.3,355.3,0.0,0.0
1526670428.97922683,24774253,0.0,0.78,0.0,7039.36669922,0.0,0.25,355.32,355.32,0.0,0.0
1526670429.07918692,24874213,0.0,0.77,0.0,6986.43310547,0.0,0.27,355.3,355.3,0.0,0.0
1526670429.17914701,24974173,0.0,0.77,0.0,6936.13916016,0.0,0.27,355.28,355.28,0.0,0.0
1526670429.27910686,25074133,0.0,0.76,0.0,6886.76513672,0.0,0.25,355.27,355.27,0.0,0.0
1526670429.37906694,25174093,0.0,0.75,0.0,6835.08056641,0.0,0.24,355.26,355.26,0.0,0.0
1526670429.47902703,25274053,0.0,0.75,0.0,6784.71289062,0.0,0.22,355.24,355.24,0.0,0.0
1526670429.57898688,25374013,0.0,0.76,0.0,6738.97412109,0.0,0.21,355.2,355.2,0.0,0.0
1526670429.67894697,25473973,0.0,0.76,0.0,5776.0,0.0,0.19,355.16,355.16,0.0,0.0
1526670429.77890682,25573933,0.0,0.76,0.0,5776.0,0.0,0.18,355.12,355.12,0.0,0.0
1526670429.87886691,25673893,0.0,0.78,0.0,5870.74072266,0.0,0.18,355.06,355.06,0.0,0.0
1526670429.97882700,25773853,0.0,0.78,0.0,5941.23974609,0.0,0.19,355.0,355.0,0.0,0.0
1526670430.07878685,25873813,0.0,0.78,0.0,6001.08691406,0.0,0.19,354.95,354.95,0.0,0.0
1526670430.17874694,25973773,0.0,0.78,0.0,6017.58691406,0.0,0.2,354.91,354.91,0.0,0.0
1526670430.27870703,26073733,0.0,0.78,0.0,6028.60986328,0.0,0.21,354.88,354.88,0.0,0.0
1526670430.37949991,26174526,0.0,0.78,0.0,6048.78662109,0.0,0.2,354.85,354.85,0.0,0.0
1526670431.32745385,27122480,0.0,0.79,0.0,6263.30712891,0.0,0.22,354.35,354.35,0.0,0.0
1526670431.42741394,27222440,0.0,0.78,0.0,6259.4609375,0.0,0.23,354.31,354.31,0.0,0.0
