timestamp,TimeUS,DesR,R,IR,IRErr,DesP,P,DesY,Y,ErrRP,ErrYaw
1526667557.43504000,28571900,0.0,0.98,0.0,8712.13964844,0.0,0.38,353.89,353.89,0.0,0.0
1526667557.53500009,28671860,0.0,0.98,0.0,8860.78320312,0.0,0.38,353.79,353.79,0.0,0.0
1526667557.63496017,28771820,0.0,0.99,0.0,8968.36425781,0.0,0.38,353.7,353.7,0.0,0.0
1526667557.73492002,28871780,0.0,1.0,0.0,9073.6875,0.0,0.38,353.62,353.62,0.0,0.0
1526667557.83488011,28971740,0.0,1.0,0.0,9176.61132812,0.0,0.37,353.54,353.54,0.0,0.0
1526667557.93484020,29071700,0.0,1.01,0.0,9272.51757812,0.0,0.36,353.46,353.46,0.0,0.0
1526667558.03480005,29171660,0.0,1.02,0.0,9373.99511719,0.0,0.37,353.36,353.36,0.0,0.0
1526667558.13476014,29271620,0.0,1.03,0.0,9468.37109375,0.0,0.4,353.25,353.25,0.0,0.0
1526667558.23471999,29371580,0.0,1.05,0.0,9568.08105469,0.0,0.41,353.13,353.13,0.0,0.0
1526667558.33468008,29471540,0.0,1.08,0.0,9699.44238281,0.0,0.41,353.04,353.04,0.0,0.0
1526667558.43464017,29571500,0.0,1.12,0.0,9856.98535156,0.0,0.41,352.97,352.97,0.0,0.0
1526667558.53460002,29671460,0.0,1.15,0.0,10044.0078125,0.0,0.4,352.89,352.89,0.0,0.0
1526667558.63456011,29771420,0.0,1.18,0.0,10253.3115234,0.0,0.4,352.8,352.8,0.0,0.0
1526667558.73452020,29871380,0.0,1.2,0.0,10470.1074219,0.0,0.41,352.7,352.7,0.0,0.0
1526667558.83448005,29971340,0.0,1.22,0.0,10690.9277344,0.0,0.42,352.59,352.59,0.0,0.0
1526667558.93444014,30071300,0.0,1.23,0.0,10909.4628906,0.0,0.43,352.48,352.48,0.0,0.0
1526667559.03440022,30171260,0.0,1.26,0.0,11123.0771484,0.0,0.43,352.36,352.36,0.0,0.0
1526667559.13436007,30271220,0.0,1.28,0.0,11346.3115234,0.0,0.42,352.27,352.27,0.0,0.0
1526667559.23432016,30371180,0.0,1.28,0.0,11565.3408203,0.0,0.41,352.19,352.19,0.0,0.0
1526667559.33428001,30471140,0.0,1.28,0.0,11766.1191406,0.0,0.39,352.1,352.1,0.0,0.0
1526667559.43424010,30571100,0.0,1.28,0.0,11944.96875,0.0,0.37,352.02,352.02,0.0,0.0
1526667559.53503299,30671893,0.0,1.29,0.0,12123.1142578,0.0,0.36,351.95,351.95,0.0,0.0
1526667559.63499308,30771853,0.0,1.3,0.0,16880.5742188,0.0,0.36,351.88,351.88,0.0,0.0
1526667559.73495317,30871813,0.0,1.31,0.0,16893.5507812,0.0,0.37,351.84,351.84,0.0,0.0
1526667559.83491302,30971773,0.0,1.31,0.0,16982.6992188,0.0,0.38,351.82,351.82,0.0,0.0
1526667559.93487310,31071733,0.0,1.32,0.0,17043.7128906,0.0,0.4,351.8,351.8,0.0,0.0
1526667560.03483319,31171693,0.0,1.32,0.0,17119.7695312,0.0,0.41,351.78,351.78,0.0,0.0
1526667560.13479304,31271653,0.0,1.33,0.0,17198.0800781,0.0,0.4,351.78,351.78,0.0,0.0
1526667560.23475313,31371613,0.0,1.34,0.0,17278.6992188,0.0,0.41,351.78,351.78,0.0,0.0
1526667560.33471322,31471573,0.0,1.33,0.0,17351.6816406,0.0,0.4,351.83,351.83,0.0,0.0
1526667560.43467307,31571533,0.0,1.33,0.0,17405.4785156,0.0,0.37,351.9,351.9,0.0,0.0
1526667560.53463316,31671493,0.0,1.31,0.0,17400.7753906,0.0,0.34,351.96,351.96,0.0,0.0
1526667560.63459301,31771453,0.0,1.3,0.0,17367.7070312,0.0,0.31,352.02,352.02,0.0,0.0
1526667560.73455310,31871413,0.0,1.27,0.0,17304.5507812,0.0,0.31,352.1,352.1,0.0,0.0
1526667560.83451319,31971373,0.0,1.22,0.0,17164.9726562,0.0,0.32,352.18,352.18,0.0,0.0
1526667560.93447304,32071333,0.0,1.17,0.0,16957.3613281,0.0,0.32,352.25,352.25,0.0,0.0
1526667561.03443313,32171293,0.0,1.17,0.0,16739.4707031,0.0,0.33,352.33,352.33,0.0,0.0
1526667561.13439322,32271253,0.0,1.16,0.0,16543.3554688,0.0,0.33,352.44,352.44,0.0,0.0
1526667561.23435307,32371213,0.0,1.14,0.0,16351.5634766,0.0,0.33,352.56,352.56,0.0,0.0
1526667561.33431315,32471173,0.0,1.12,0.0,16154.1279297,0.0,0.31,352.67,352.67,0.0,0.0
1526667561.43427300,32571133,0.0,1.12,0.0,15964.1210938,0.0,0.29,352.79,352.79,0.0,0.0
1526667561.53423309,32671093,0.0,1.12,0.0,15797.8964844,0.0,0.28,352.88,352.88,0.0,0.0
1526667561.63502622,32771886,0.0,1.13,0.0,15651.2519531,0.0,0.26,352.98,352.98,0.0,0.0
1526667561.73498607,32871846,0.0,1.16,0.0,15533.1904297,0.0,0.27,353.08,353.08,0.0,0.0
1526667561.83494616,32971806,0.0,1.2,0.0,15460.2109375,0.0,0.25,353.19,353.19,0.0,0.0
1526667561.93490601,33071766,0.0,1.22,0.0,15422.8242188,0.0,0.23,353.29,353.29,0.0,0.0
1526667562.03486609,33171726,0.0,1.23,0.0,15402.9863281,0.0,0.21,353.37,353.37,0.0,0.0
1526667562.13482618,33271686,0.0,1.23,0.0,15392.4482422,0.0,0.2,353.45,353.45,0.0,0.0
1526667562.23478603,33371646,0.0,1.23,0.0,15289.5498047,0.0,0.2,353.54,353.54,0.0,0.0
1526667562.33474612,33471606,0.0,1.23,0.0,15209.2753906,0.0,0.2,353.65,353.65,0.0,0.0
1526667562.43470621,33571566,0.02,1.01,0.02,14458.3457031,-0.05,0.06,353.67,353.77,0.0,0.0
1526667562.53466606,33671526,-0.12,0.67,0.01,12515.75,-0.05,-0.08,353.67,353.84,0.0,0.01
1526667562.63462615,33771486,-0.23,0.39,-0.02,10569.8242188,-0.05,-0.18,353.67,353.87,0.0,0.01
1526667562.73458600,33871446,-0.29,0.17,-0.08,8988.40625,-0.03,-0.24,353.67,353.85,0.0,0.01
1526667562.83454609,33971406,-0.35,-0.01,-0.16,7760.94628906,-0.02,-0.26,353.67,353.83,0.0,0.01
1526667562.93450618,34071366,-0.36,-0.2,-0.24,6803.02197266,0.0,-0.26,353.67,353.81,0.0,0.01
1526667563.03446603,34171326,-0.38,-0.37,-0.31,6048.29785156,0.02,-0.21,353.67,353.77,0.0,0.01
1526667563.13442612,34271286,-0.34,-0.48,-0.36,5452.35058594,0.07,-0.13,353.67,353.76,0.0,0.0
1526667563.23438621,34371246,-0.29,-0.54,-0.38,4975.05810547,0.09,-0.06,353.67,353.78,0.0,0.0
1526667563.33434606,34471206,-0.21,-0.54,-0.37,4581.99365234,0.12,0.04,353.67,353.85,0.0,0.0
1526667563.43430614,34571166,-0.09,-0.51,-0.32,4252.49023438,0.14,0.13,353.67,353.88,0.0,0.0
1526667563.53426600,34671126,0.04,-0.4,-0.24,3970.11694336,0.14,0.25,353.67,353.86,0.0,0.0
1526667563.63422608,34771086,0.15,-0.31,-0.13,3723.4921875,0.1,0.34,353.67,353.79,0.0,0.0
1526667563.73501921,34871879,0.26,-0.16,-0.01,3507.94458008,0.04,0.39,353.67,353.63,0.0,0.0
1526667563.83497906,34971839,0.3,0.04,0.11,3309.22436523,-0.05,0.39,353.67,353.44,0.0,0.0
1526667563.93493915,35071799,0.31,0.21,0.22,3126.18505859,-0.13,0.36,353.67,353.22,0.0,0.0
1526667564.03489900,35171759,0.25,0.32,0.29,2961.70043945,-0.19,0.26,353.67,353.03,0.0,0.0
1526667564.13485909,35271719,0.17,0.43,0.32,2816.13378906,-0.25,0.14,353.67,352.8,0.0,0.0
1526667564.23481917,35371679,0.05,0.48,0.3,2691.71044922,-0.27,0.03,353.67,352.69,0.0,0.0
1526667564.33477902,35471639,-0.03,0.44,0.23,2586.57470703,-0.28,-0.09,353.67,352.74,0.0,0.0
1526667564.43473911,35571599,-0.14,0.38,0.14,2494.33422852,-0.25,-0.21,353.67,352.9,0.0,0.0
1526667564.53469920,35671559,-0.24,0.28,0.02,2416.8684082,-0.2,-0.28,353.67,353.18,0.0,0.0
1526667564.63465905,35771519,-0.35,0.19,-0.1,2350.99633789,-0.17,-0.27,353.67,353.46,0.0,0.0
1526667564.73461914,35871479,-0.39,0.05,-0.23,2293.08374023,-0.13,-0.25,353.67,353.73,0.0,0.0
1526667564.83457899,35971439,-0.4,-0.1,-0.33,680.101013184,-0.08,-0.2,353.67,353.95,0.0,0.0
1526667564.93453908,36071399,-0.35,-0.18,-0.4,611.945373535,-0.04,-0.18,353.67,354.14,0.0,0.0
1526667565.03449917,36171359,-0.35,-0.23,-0.44,574.206176758,0.0,-0.17,353.67,354.25,0.0,0.0
1526667565.13445902,36271319,-0.32,-0.25,-0.44,537.317749023,0.05,-0.18,354.84,355.46,0.0,0.0
